area_code,reference_area,area_type,year,sex,value,units
S12000033,Aberdeen City,local authority,2001,Male,103735,persons
S12000033,Aberdeen City,local authority,2002,Male,103344,persons
S12000033,Aberdeen City,local authority,2003,Male,102769,persons
S12000033,Aberdeen City,local authority,2004,Male,102147,persons
S12000033,Aberdeen City,local authority,2005,Male,102540,persons
S12000033,Aberdeen City,local authority,2006,Male,103139,persons
S12000033,Aberdeen City,local authority,2007,Male,104693,persons
S12000033,Aberdeen City,local authority,2008,Male,105583,persons
S12000033,Aberdeen City,local authority,2009,Male,107223,persons
S12000033,Aberdeen City,local authority,2010,Male,108630,persons
S12000033,Aberdeen City,local authority,2011,Male,110060,persons
S12000033,Aberdeen City,local authority,2012,Male,111286,persons
S12000033,Aberdeen City,local authority,2013,Male,112535,persons
S12000033,Aberdeen City,local authority,2014,Male,113477,persons
S12000033,Aberdeen City,local authority,2015,Male,114414,persons
S12000033,Aberdeen City,local authority,2016,Male,114121,persons
S12000033,Aberdeen City,local authority,2017,Male,113852,persons
S12000033,Aberdeen City,local authority,2018,Male,113252,persons
S12000033,Aberdeen City,local authority,2019,Male,113797,persons
S12000034,Aberdeenshire,local authority,2001,Male,112468,persons
S12000034,Aberdeenshire,local authority,2002,Male,113291,persons
S12000034,Aberdeenshire,local authority,2003,Male,114346,persons
S12000034,Aberdeenshire,local authority,2004,Male,115980,persons
S12000034,Aberdeenshire,local authority,2005,Male,117362,persons
S12000034,Aberdeenshire,local authority,2006,Male,119268,persons
S12000034,Aberdeenshire,local authority,2007,Male,120910,persons
S12000034,Aberdeenshire,local authority,2008,Male,122256,persons
S12000034,Aberdeenshire,local authority,2009,Male,123396,persons
S12000034,Aberdeenshire,local authority,2010,Male,124473,persons
S12000034,Aberdeenshire,local authority,2011,Male,125592,persons
S12000034,Aberdeenshire,local authority,2012,Male,126727,persons
S12000034,Aberdeenshire,local authority,2013,Male,128036,persons
S12000034,Aberdeenshire,local authority,2014,Male,129471,persons
S12000034,Aberdeenshire,local authority,2015,Male,130144,persons
S12000034,Aberdeenshire,local authority,2016,Male,130371,persons
S12000034,Aberdeenshire,local authority,2017,Male,130330,persons
S12000034,Aberdeenshire,local authority,2018,Male,130179,persons
S12000034,Aberdeenshire,local authority,2019,Male,129940,persons
S12000041,Angus,local authority,2001,Male,52428,persons
S12000041,Angus,local authority,2002,Male,52644,persons
S12000041,Angus,local authority,2003,Male,52385,persons
S12000041,Angus,local authority,2004,Male,53143,persons
S12000041,Angus,local authority,2005,Male,53734,persons
S12000041,Angus,local authority,2006,Male,54275,persons
S12000041,Angus,local authority,2007,Male,54851,persons
S12000041,Angus,local authority,2008,Male,55364,persons
S12000041,Angus,local authority,2009,Male,55552,persons
S12000041,Angus,local authority,2010,Male,55822,persons
S12000041,Angus,local authority,2011,Male,56446,persons
S12000041,Angus,local authority,2012,Male,56462,persons
S12000041,Angus,local authority,2013,Male,56603,persons
S12000041,Angus,local authority,2014,Male,56817,persons
S12000041,Angus,local authority,2015,Male,56950,persons
S12000041,Angus,local authority,2016,Male,56769,persons
S12000041,Angus,local authority,2017,Male,56686,persons
S12000041,Angus,local authority,2018,Male,56537,persons
S12000041,Angus,local authority,2019,Male,56724,persons
S12000035,Argyll and Bute,local authority,2001,Male,44878,persons
S12000035,Argyll and Bute,local authority,2002,Male,45070,persons
S12000035,Argyll and Bute,local authority,2003,Male,45018,persons
S12000035,Argyll and Bute,local authority,2004,Male,44424,persons
S12000035,Argyll and Bute,local authority,2005,Male,44276,persons
S12000035,Argyll and Bute,local authority,2006,Male,44988,persons
S12000035,Argyll and Bute,local authority,2007,Male,44903,persons
S12000035,Argyll and Bute,local authority,2008,Male,44397,persons
S12000035,Argyll and Bute,local authority,2009,Male,44221,persons
S12000035,Argyll and Bute,local authority,2010,Male,43499,persons
S12000035,Argyll and Bute,local authority,2011,Male,43830,persons
S12000035,Argyll and Bute,local authority,2012,Male,42193,persons
S12000035,Argyll and Bute,local authority,2013,Male,43467,persons
S12000035,Argyll and Bute,local authority,2014,Male,43405,persons
S12000035,Argyll and Bute,local authority,2015,Male,42975,persons
S12000035,Argyll and Bute,local authority,2016,Male,43319,persons
S12000035,Argyll and Bute,local authority,2017,Male,43114,persons
S12000035,Argyll and Bute,local authority,2018,Male,42916,persons
S12000035,Argyll and Bute,local authority,2019,Male,42747,persons
S12000036,City of Edinburgh,local authority,2001,Male,214953,persons
S12000036,City of Edinburgh,local authority,2002,Male,214483,persons
S12000036,City of Edinburgh,local authority,2003,Male,213926,persons
S12000036,City of Edinburgh,local authority,2004,Male,214460,persons
S12000036,City of Edinburgh,local authority,2005,Male,216524,persons
S12000036,City of Edinburgh,local authority,2006,Male,218262,persons
S12000036,City of Edinburgh,local authority,2007,Male,221145,persons
S12000036,City of Edinburgh,local authority,2008,Male,222737,persons
S12000036,City of Edinburgh,local authority,2009,Male,225350,persons
S12000036,City of Edinburgh,local authority,2010,Male,228996,persons
S12000036,City of Edinburgh,local authority,2011,Male,233268,persons
S12000036,City of Edinburgh,local authority,2012,Male,235172,persons
S12000036,City of Edinburgh,local authority,2013,Male,237459,persons
S12000036,City of Edinburgh,local authority,2014,Male,239881,persons
S12000036,City of Edinburgh,local authority,2015,Male,242653,persons
S12000036,City of Edinburgh,local authority,2016,Male,246778,persons
S12000036,City of Edinburgh,local authority,2017,Male,250129,persons
S12000036,City of Edinburgh,local authority,2018,Male,252989,persons
S12000036,City of Edinburgh,local authority,2019,Male,256303,persons
S12000005,Clackmannanshire,local authority,2001,Male,23229,persons
S12000005,Clackmannanshire,local authority,2002,Male,23273,persons
S12000005,Clackmannanshire,local authority,2003,Male,23273,persons
S12000005,Clackmannanshire,local authority,2004,Male,23599,persons
S12000005,Clackmannanshire,local authority,2005,Male,23743,persons
S12000005,Clackmannanshire,local authority,2006,Male,23977,persons
S12000005,Clackmannanshire,local authority,2007,Male,24595,persons
S12000005,Clackmannanshire,local authority,2008,Male,24956,persons
S12000005,Clackmannanshire,local authority,2009,Male,25007,persons
S12000005,Clackmannanshire,local authority,2010,Male,25041,persons
S12000005,Clackmannanshire,local authority,2011,Male,25188,persons
S12000005,Clackmannanshire,local authority,2012,Male,25096,persons
S12000005,Clackmannanshire,local authority,2013,Male,25152,persons
S12000005,Clackmannanshire,local authority,2014,Male,25106,persons
S12000005,Clackmannanshire,local authority,2015,Male,25195,persons
S12000005,Clackmannanshire,local authority,2016,Male,25167,persons
S12000005,Clackmannanshire,local authority,2017,Male,25194,persons
S12000005,Clackmannanshire,local authority,2018,Male,25225,persons
S12000005,Clackmannanshire,local authority,2019,Male,25343,persons
S12000006,Dumfries and Galloway,local authority,2001,Male,71309,persons
S12000006,Dumfries and Galloway,local authority,2002,Male,71324,persons
S12000006,Dumfries and Galloway,local authority,2003,Male,71462,persons
S12000006,Dumfries and Galloway,local authority,2004,Male,71881,persons
S12000006,Dumfries and Galloway,local authority,2005,Male,72382,persons
S12000006,Dumfries and Galloway,local authority,2006,Male,72469,persons
S12000006,Dumfries and Galloway,local authority,2007,Male,72868,persons
S12000006,Dumfries and Galloway,local authority,2008,Male,73167,persons
S12000006,Dumfries and Galloway,local authority,2009,Male,73179,persons
S12000006,Dumfries and Galloway,local authority,2010,Male,73181,persons
S12000006,Dumfries and Galloway,local authority,2011,Male,73379,persons
S12000006,Dumfries and Galloway,local authority,2012,Male,73212,persons
S12000006,Dumfries and Galloway,local authority,2013,Male,72980,persons
S12000006,Dumfries and Galloway,local authority,2014,Male,72825,persons
S12000006,Dumfries and Galloway,local authority,2015,Male,72691,persons
S12000006,Dumfries and Galloway,local authority,2016,Male,72533,persons
S12000006,Dumfries and Galloway,local authority,2017,Male,72424,persons
S12000006,Dumfries and Galloway,local authority,2018,Male,72321,persons
S12000006,Dumfries and Galloway,local authority,2019,Male,72435,persons
S12000042,Dundee City,local authority,2001,Male,69025,persons
S12000042,Dundee City,local authority,2002,Male,68521,persons
S12000042,Dundee City,local authority,2003,Male,68351,persons
S12000042,Dundee City,local authority,2004,Male,67958,persons
S12000042,Dundee City,local authority,2005,Male,68349,persons
S12000042,Dundee City,local authority,2006,Male,68351,persons
S12000042,Dundee City,local authority,2007,Male,68499,persons
S12000042,Dundee City,local authority,2008,Male,68772,persons
S12000042,Dundee City,local authority,2009,Male,69253,persons
S12000042,Dundee City,local authority,2010,Male,69988,persons
S12000042,Dundee City,local authority,2011,Male,70690,persons
S12000042,Dundee City,local authority,2012,Male,71109,persons
S12000042,Dundee City,local authority,2013,Male,71313,persons
S12000042,Dundee City,local authority,2014,Male,71329,persons
S12000042,Dundee City,local authority,2015,Male,71427,persons
S12000042,Dundee City,local authority,2016,Male,71432,persons
S12000042,Dundee City,local authority,2017,Male,71694,persons
S12000042,Dundee City,local authority,2018,Male,71782,persons
S12000042,Dundee City,local authority,2019,Male,72128,persons
S12000008,East Ayrshire,local authority,2001,Male,57893,persons
S12000008,East Ayrshire,local authority,2002,Male,57679,persons
S12000008,East Ayrshire,local authority,2003,Male,57751,persons
S12000008,East Ayrshire,local authority,2004,Male,57922,persons
S12000008,East Ayrshire,local authority,2005,Male,57980,persons
S12000008,East Ayrshire,local authority,2006,Male,58146,persons
S12000008,East Ayrshire,local authority,2007,Male,58466,persons
S12000008,East Ayrshire,local authority,2008,Male,58877,persons
S12000008,East Ayrshire,local authority,2009,Male,59077,persons
S12000008,East Ayrshire,local authority,2010,Male,59197,persons
S12000008,East Ayrshire,local authority,2011,Male,59389,persons
S12000008,East Ayrshire,local authority,2012,Male,59439,persons
S12000008,East Ayrshire,local authority,2013,Male,59272,persons
S12000008,East Ayrshire,local authority,2014,Male,59164,persons
S12000008,East Ayrshire,local authority,2015,Male,59186,persons
S12000008,East Ayrshire,local authority,2016,Male,59273,persons
S12000008,East Ayrshire,local authority,2017,Male,59177,persons
S12000008,East Ayrshire,local authority,2018,Male,59105,persons
S12000008,East Ayrshire,local authority,2019,Male,59189,persons
S12000045,East Dunbartonshire,local authority,2001,Male,51999,persons
S12000045,East Dunbartonshire,local authority,2002,Male,51486,persons
S12000045,East Dunbartonshire,local authority,2003,Male,51380,persons
S12000045,East Dunbartonshire,local authority,2004,Male,51228,persons
S12000045,East Dunbartonshire,local authority,2005,Male,51014,persons
S12000045,East Dunbartonshire,local authority,2006,Male,50786,persons
S12000045,East Dunbartonshire,local authority,2007,Male,50450,persons
S12000045,East Dunbartonshire,local authority,2008,Male,50478,persons
S12000045,East Dunbartonshire,local authority,2009,Male,50530,persons
S12000045,East Dunbartonshire,local authority,2010,Male,50518,persons
S12000045,East Dunbartonshire,local authority,2011,Male,50574,persons
S12000045,East Dunbartonshire,local authority,2012,Male,51273,persons
S12000045,East Dunbartonshire,local authority,2013,Male,51307,persons
S12000045,East Dunbartonshire,local authority,2014,Male,51685,persons
S12000045,East Dunbartonshire,local authority,2015,Male,51735,persons
S12000045,East Dunbartonshire,local authority,2016,Male,52014,persons
S12000045,East Dunbartonshire,local authority,2017,Male,52351,persons
S12000045,East Dunbartonshire,local authority,2018,Male,52468,persons
S12000045,East Dunbartonshire,local authority,2019,Male,52571,persons
S12000010,East Lothian,local authority,2001,Male,43009,persons
S12000010,East Lothian,local authority,2002,Male,43527,persons
S12000010,East Lothian,local authority,2003,Male,43805,persons
S12000010,East Lothian,local authority,2004,Male,44109,persons
S12000010,East Lothian,local authority,2005,Male,44507,persons
S12000010,East Lothian,local authority,2006,Male,45070,persons
S12000010,East Lothian,local authority,2007,Male,45909,persons
S12000010,East Lothian,local authority,2008,Male,46643,persons
S12000010,East Lothian,local authority,2009,Male,47123,persons
S12000010,East Lothian,local authority,2010,Male,47540,persons
S12000010,East Lothian,local authority,2011,Male,47976,persons
S12000010,East Lothian,local authority,2012,Male,48330,persons
S12000010,East Lothian,local authority,2013,Male,48588,persons
S12000010,East Lothian,local authority,2014,Male,48880,persons
S12000010,East Lothian,local authority,2015,Male,49321,persons
S12000010,East Lothian,local authority,2016,Male,49830,persons
S12000010,East Lothian,local authority,2017,Male,50223,persons
S12000010,East Lothian,local authority,2018,Male,50719,persons
S12000010,East Lothian,local authority,2019,Male,51433,persons
S12000011,East Renfrewshire,local authority,2001,Male,42639,persons
S12000011,East Renfrewshire,local authority,2002,Male,42824,persons
S12000011,East Renfrewshire,local authority,2003,Male,42777,persons
S12000011,East Renfrewshire,local authority,2004,Male,42763,persons
S12000011,East Renfrewshire,local authority,2005,Male,42777,persons
S12000011,East Renfrewshire,local authority,2006,Male,42695,persons
S12000011,East Renfrewshire,local authority,2007,Male,42759,persons
S12000011,East Renfrewshire,local authority,2008,Male,42861,persons
S12000011,East Renfrewshire,local authority,2009,Male,42903,persons
S12000011,East Renfrewshire,local authority,2010,Male,43048,persons
S12000011,East Renfrewshire,local authority,2011,Male,43299,persons
S12000011,East Renfrewshire,local authority,2012,Male,43371,persons
S12000011,East Renfrewshire,local authority,2013,Male,43609,persons
S12000011,East Renfrewshire,local authority,2014,Male,44014,persons
S12000011,East Renfrewshire,local authority,2015,Male,44248,persons
S12000011,East Renfrewshire,local authority,2016,Male,44620,persons
S12000011,East Renfrewshire,local authority,2017,Male,45223,persons
S12000011,East Renfrewshire,local authority,2018,Male,45473,persons
S12000011,East Renfrewshire,local authority,2019,Male,45708,persons
S12000014,Falkirk,local authority,2001,Male,70042,persons
S12000014,Falkirk,local authority,2002,Male,70308,persons
S12000014,Falkirk,local authority,2003,Male,70837,persons
S12000014,Falkirk,local authority,2004,Male,71637,persons
S12000014,Falkirk,local authority,2005,Male,72701,persons
S12000014,Falkirk,local authority,2006,Male,73170,persons
S12000014,Falkirk,local authority,2007,Male,73961,persons
S12000014,Falkirk,local authority,2008,Male,74440,persons
S12000014,Falkirk,local authority,2009,Male,75061,persons
S12000014,Falkirk,local authority,2010,Male,75653,persons
S12000014,Falkirk,local authority,2011,Male,76258,persons
S12000014,Falkirk,local authority,2012,Male,76555,persons
S12000014,Falkirk,local authority,2013,Male,76761,persons
S12000014,Falkirk,local authority,2014,Male,77045,persons
S12000014,Falkirk,local authority,2015,Male,77494,persons
S12000014,Falkirk,local authority,2016,Male,78026,persons
S12000014,Falkirk,local authority,2017,Male,78396,persons
S12000014,Falkirk,local authority,2018,Male,78497,persons
S12000014,Falkirk,local authority,2019,Male,78851,persons
S12000047,Fife,local authority,2001,Male,167765,persons
S12000047,Fife,local authority,2002,Male,168091,persons
S12000047,Fife,local authority,2003,Male,168727,persons
S12000047,Fife,local authority,2004,Male,169701,persons
S12000047,Fife,local authority,2005,Male,171104,persons
S12000047,Fife,local authority,2006,Male,172259,persons
S12000047,Fife,local authority,2007,Male,173185,persons
S12000047,Fife,local authority,2008,Male,173864,persons
S12000047,Fife,local authority,2009,Male,174614,persons
S12000047,Fife,local authority,2010,Male,175198,persons
S12000047,Fife,local authority,2011,Male,176975,persons
S12000047,Fife,local authority,2012,Male,177448,persons
S12000047,Fife,local authority,2013,Male,177971,persons
S12000047,Fife,local authority,2014,Male,177912,persons
S12000047,Fife,local authority,2015,Male,178047,persons
S12000047,Fife,local authority,2016,Male,179552,persons
S12000047,Fife,local authority,2017,Male,180312,persons
S12000047,Fife,local authority,2018,Male,180620,persons
S12000047,Fife,local authority,2019,Male,181414,persons
S12000049,Glasgow City,local authority,2001,Male,273002,persons
S12000049,Glasgow City,local authority,2002,Male,272361,persons
S12000049,Glasgow City,local authority,2003,Male,270397,persons
S12000049,Glasgow City,local authority,2004,Male,269613,persons
S12000049,Glasgow City,local authority,2005,Male,270310,persons
S12000049,Glasgow City,local authority,2006,Male,270354,persons
S12000049,Glasgow City,local authority,2007,Male,272685,persons
S12000049,Glasgow City,local authority,2008,Male,275503,persons
S12000049,Glasgow City,local authority,2009,Male,279115,persons
S12000049,Glasgow City,local authority,2010,Male,282112,persons
S12000049,Glasgow City,local authority,2011,Male,285932,persons
S12000049,Glasgow City,local authority,2012,Male,286926,persons
S12000049,Glasgow City,local authority,2013,Male,288167,persons
S12000049,Glasgow City,local authority,2014,Male,290067,persons
S12000049,Glasgow City,local authority,2015,Male,294275,persons
S12000049,Glasgow City,local authority,2016,Male,299035,persons
S12000049,Glasgow City,local authority,2017,Male,302813,persons
S12000049,Glasgow City,local authority,2018,Male,306050,persons
S12000049,Glasgow City,local authority,2019,Male,310036,persons
S12000017,Highland,local authority,2001,Male,102281,persons
S12000017,Highland,local authority,2002,Male,102660,persons
S12000017,Highland,local authority,2003,Male,103440,persons
S12000017,Highland,local authority,2004,Male,104670,persons
S12000017,Highland,local authority,2005,Male,106335,persons
S12000017,Highland,local authority,2006,Male,107668,persons
S12000017,Highland,local authority,2007,Male,109351,persons
S12000017,Highland,local authority,2008,Male,110988,persons
S12000017,Highland,local authority,2009,Male,111763,persons
S12000017,Highland,local authority,2010,Male,112667,persons
S12000017,Highland,local authority,2011,Male,113778,persons
S12000017,Highland,local authority,2012,Male,114023,persons
S12000017,Highland,local authority,2013,Male,114016,persons
S12000017,Highland,local authority,2014,Male,114060,persons
S12000017,Highland,local authority,2015,Male,114677,persons
S12000017,Highland,local authority,2016,Male,114846,persons
S12000017,Highland,local authority,2017,Male,115192,persons
S12000017,Highland,local authority,2018,Male,115391,persons
S12000017,Highland,local authority,2019,Male,115564,persons
S12000018,Inverclyde,local authority,2001,Male,40073,persons
S12000018,Inverclyde,local authority,2002,Male,39824,persons
S12000018,Inverclyde,local authority,2003,Male,39573,persons
S12000018,Inverclyde,local authority,2004,Male,39285,persons
S12000018,Inverclyde,local authority,2005,Male,39349,persons
S12000018,Inverclyde,local authority,2006,Male,39223,persons
S12000018,Inverclyde,local authority,2007,Male,39142,persons
S12000018,Inverclyde,local authority,2008,Male,39164,persons
S12000018,Inverclyde,local authority,2009,Male,39077,persons
S12000018,Inverclyde,local authority,2010,Male,38978,persons
S12000018,Inverclyde,local authority,2011,Male,38844,persons
S12000018,Inverclyde,local authority,2012,Male,38586,persons
S12000018,Inverclyde,local authority,2013,Male,38416,persons
S12000018,Inverclyde,local authority,2014,Male,38154,persons
S12000018,Inverclyde,local authority,2015,Male,38054,persons
S12000018,Inverclyde,local authority,2016,Male,37836,persons
S12000018,Inverclyde,local authority,2017,Male,37666,persons
S12000018,Inverclyde,local authority,2018,Male,37401,persons
S12000018,Inverclyde,local authority,2019,Male,37288,persons
S12000019,Midlothian,local authority,2001,Male,38677,persons
S12000019,Midlothian,local authority,2002,Male,38638,persons
S12000019,Midlothian,local authority,2003,Male,38317,persons
S12000019,Midlothian,local authority,2004,Male,38275,persons
S12000019,Midlothian,local authority,2005,Male,38205,persons
S12000019,Midlothian,local authority,2006,Male,38201,persons
S12000019,Midlothian,local authority,2007,Male,38450,persons
S12000019,Midlothian,local authority,2008,Male,39204,persons
S12000019,Midlothian,local authority,2009,Male,39293,persons
S12000019,Midlothian,local authority,2010,Male,39573,persons
S12000019,Midlothian,local authority,2011,Male,40232,persons
S12000019,Midlothian,local authority,2012,Male,40617,persons
S12000019,Midlothian,local authority,2013,Male,40658,persons
S12000019,Midlothian,local authority,2014,Male,41529,persons
S12000019,Midlothian,local authority,2015,Male,42039,persons
S12000019,Midlothian,local authority,2016,Male,42579,persons
S12000019,Midlothian,local authority,2017,Male,43303,persons
S12000019,Midlothian,local authority,2018,Male,43893,persons
S12000019,Midlothian,local authority,2019,Male,44434,persons
S12000020,Moray,local authority,2001,Male,43469,persons
S12000020,Moray,local authority,2002,Male,43827,persons
S12000020,Moray,local authority,2003,Male,44500,persons
S12000020,Moray,local authority,2004,Male,44442,persons
S12000020,Moray,local authority,2005,Male,44688,persons
S12000020,Moray,local authority,2006,Male,45100,persons
S12000020,Moray,local authority,2007,Male,45374,persons
S12000020,Moray,local authority,2008,Male,46309,persons
S12000020,Moray,local authority,2009,Male,46182,persons
S12000020,Moray,local authority,2010,Male,46406,persons
S12000020,Moray,local authority,2011,Male,46120,persons
S12000020,Moray,local authority,2012,Male,45615,persons
S12000020,Moray,local authority,2013,Male,46614,persons
S12000020,Moray,local authority,2014,Male,46667,persons
S12000020,Moray,local authority,2015,Male,47217,persons
S12000020,Moray,local authority,2016,Male,47653,persons
S12000020,Moray,local authority,2017,Male,47475,persons
S12000020,Moray,local authority,2018,Male,47297,persons
S12000020,Moray,local authority,2019,Male,47546,persons
S12000013,Na h-Eileanan Siar,local authority,2001,Male,13056,persons
S12000013,Na h-Eileanan Siar,local authority,2002,Male,12961,persons
S12000013,Na h-Eileanan Siar,local authority,2003,Male,12991,persons
S12000013,Na h-Eileanan Siar,local authority,2004,Male,13066,persons
S12000013,Na h-Eileanan Siar,local authority,2005,Male,13260,persons
S12000013,Na h-Eileanan Siar,local authority,2006,Male,13344,persons
S12000013,Na h-Eileanan Siar,local authority,2007,Male,13401,persons
S12000013,Na h-Eileanan Siar,local authority,2008,Male,13443,persons
S12000013,Na h-Eileanan Siar,local authority,2009,Male,13500,persons
S12000013,Na h-Eileanan Siar,local authority,2010,Male,13606,persons
S12000013,Na h-Eileanan Siar,local authority,2011,Male,13652,persons
S12000013,Na h-Eileanan Siar,local authority,2012,Male,13606,persons
S12000013,Na h-Eileanan Siar,local authority,2013,Male,13519,persons
S12000013,Na h-Eileanan Siar,local authority,2014,Male,13444,persons
S12000013,Na h-Eileanan Siar,local authority,2015,Male,13374,persons
S12000013,Na h-Eileanan Siar,local authority,2016,Male,13269,persons
S12000013,Na h-Eileanan Siar,local authority,2017,Male,13310,persons
S12000013,Na h-Eileanan Siar,local authority,2018,Male,13247,persons
S12000013,Na h-Eileanan Siar,local authority,2019,Male,13196,persons
S12000021,North Ayrshire,local authority,2001,Male,64217,persons
S12000021,North Ayrshire,local authority,2002,Male,64212,persons
S12000021,North Ayrshire,local authority,2003,Male,64422,persons
S12000021,North Ayrshire,local authority,2004,Male,64600,persons
S12000021,North Ayrshire,local authority,2005,Male,64797,persons
S12000021,North Ayrshire,local authority,2006,Male,64814,persons
S12000021,North Ayrshire,local authority,2007,Male,65218,persons
S12000021,North Ayrshire,local authority,2008,Male,65488,persons
S12000021,North Ayrshire,local authority,2009,Male,65516,persons
S12000021,North Ayrshire,local authority,2010,Male,65480,persons
S12000021,North Ayrshire,local authority,2011,Male,65686,persons
S12000021,North Ayrshire,local authority,2012,Male,65420,persons
S12000021,North Ayrshire,local authority,2013,Male,65176,persons
S12000021,North Ayrshire,local authority,2014,Male,64882,persons
S12000021,North Ayrshire,local authority,2015,Male,64733,persons
S12000021,North Ayrshire,local authority,2016,Male,64655,persons
S12000021,North Ayrshire,local authority,2017,Male,64639,persons
S12000021,North Ayrshire,local authority,2018,Male,64399,persons
S12000021,North Ayrshire,local authority,2019,Male,64151,persons
S12000050,North Lanarkshire,local authority,2001,Male,153986,persons
S12000050,North Lanarkshire,local authority,2002,Male,154676,persons
S12000050,North Lanarkshire,local authority,2003,Male,155272,persons
S12000050,North Lanarkshire,local authority,2004,Male,156319,persons
S12000050,North Lanarkshire,local authority,2005,Male,157323,persons
S12000050,North Lanarkshire,local authority,2006,Male,158285,persons
S12000050,North Lanarkshire,local authority,2007,Male,159710,persons
S12000050,North Lanarkshire,local authority,2008,Male,160761,persons
S12000050,North Lanarkshire,local authority,2009,Male,161920,persons
S12000050,North Lanarkshire,local authority,2010,Male,162437,persons
S12000050,North Lanarkshire,local authority,2011,Male,163318,persons
S12000050,North Lanarkshire,local authority,2012,Male,163410,persons
S12000050,North Lanarkshire,local authority,2013,Male,163401,persons
S12000050,North Lanarkshire,local authority,2014,Male,163425,persons
S12000050,North Lanarkshire,local authority,2015,Male,163604,persons
S12000050,North Lanarkshire,local authority,2016,Male,164242,persons
S12000050,North Lanarkshire,local authority,2017,Male,164523,persons
S12000050,North Lanarkshire,local authority,2018,Male,164820,persons
S12000050,North Lanarkshire,local authority,2019,Male,165363,persons
S12000023,Orkney Islands,local authority,2001,Male,9487,persons
S12000023,Orkney Islands,local authority,2002,Male,9544,persons
S12000023,Orkney Islands,local authority,2003,Male,9655,persons
S12000023,Orkney Islands,local authority,2004,Male,9786,persons
S12000023,Orkney Islands,local authority,2005,Male,9886,persons
S12000023,Orkney Islands,local authority,2006,Male,10013,persons
S12000023,Orkney Islands,local authority,2007,Male,10154,persons
S12000023,Orkney Islands,local authority,2008,Male,10228,persons
S12000023,Orkney Islands,local authority,2009,Male,10331,persons
S12000023,Orkney Islands,local authority,2010,Male,10471,persons
S12000023,Orkney Islands,local authority,2011,Male,10610,persons
S12000023,Orkney Islands,local authority,2012,Male,10693,persons
S12000023,Orkney Islands,local authority,2013,Male,10723,persons
S12000023,Orkney Islands,local authority,2014,Male,10729,persons
S12000023,Orkney Islands,local authority,2015,Male,10785,persons
S12000023,Orkney Islands,local authority,2016,Male,10880,persons
S12000023,Orkney Islands,local authority,2017,Male,10945,persons
S12000023,Orkney Islands,local authority,2018,Male,11039,persons
S12000023,Orkney Islands,local authority,2019,Male,11086,persons
S12000048,Perth and Kinross,local authority,2001,Male,65175,persons
S12000048,Perth and Kinross,local authority,2002,Male,65196,persons
S12000048,Perth and Kinross,local authority,2003,Male,65743,persons
S12000048,Perth and Kinross,local authority,2004,Male,66100,persons
S12000048,Perth and Kinross,local authority,2005,Male,66583,persons
S12000048,Perth and Kinross,local authority,2006,Male,67203,persons
S12000048,Perth and Kinross,local authority,2007,Male,68187,persons
S12000048,Perth and Kinross,local authority,2008,Male,69361,persons
S12000048,Perth and Kinross,local authority,2009,Male,70128,persons
S12000048,Perth and Kinross,local authority,2010,Male,70750,persons
S12000048,Perth and Kinross,local authority,2011,Male,71507,persons
S12000048,Perth and Kinross,local authority,2012,Male,72027,persons
S12000048,Perth and Kinross,local authority,2013,Male,72082,persons
S12000048,Perth and Kinross,local authority,2014,Male,72727,persons
S12000048,Perth and Kinross,local authority,2015,Male,73409,persons
S12000048,Perth and Kinross,local authority,2016,Male,73962,persons
S12000048,Perth and Kinross,local authority,2017,Male,74187,persons
S12000048,Perth and Kinross,local authority,2018,Male,74367,persons
S12000048,Perth and Kinross,local authority,2019,Male,74729,persons
S12000038,Renfrewshire,local authority,2001,Male,82509,persons
S12000038,Renfrewshire,local authority,2002,Male,82332,persons
S12000038,Renfrewshire,local authority,2003,Male,81930,persons
S12000038,Renfrewshire,local authority,2004,Male,81899,persons
S12000038,Renfrewshire,local authority,2005,Male,81976,persons
S12000038,Renfrewshire,local authority,2006,Male,81854,persons
S12000038,Renfrewshire,local authority,2007,Male,82219,persons
S12000038,Renfrewshire,local authority,2008,Male,82656,persons
S12000038,Renfrewshire,local authority,2009,Male,82886,persons
S12000038,Renfrewshire,local authority,2010,Male,83342,persons
S12000038,Renfrewshire,local authority,2011,Male,83942,persons
S12000038,Renfrewshire,local authority,2012,Male,83787,persons
S12000038,Renfrewshire,local authority,2013,Male,83655,persons
S12000038,Renfrewshire,local authority,2014,Male,83765,persons
S12000038,Renfrewshire,local authority,2015,Male,83926,persons
S12000038,Renfrewshire,local authority,2016,Male,84692,persons
S12000038,Renfrewshire,local authority,2017,Male,85260,persons
S12000038,Renfrewshire,local authority,2018,Male,85869,persons
S12000038,Renfrewshire,local authority,2019,Male,86573,persons
S12000026,Scottish Borders,local authority,2001,Male,51467,persons
S12000026,Scottish Borders,local authority,2002,Male,51873,persons
S12000026,Scottish Borders,local authority,2003,Male,52294,persons
S12000026,Scottish Borders,local authority,2004,Male,52879,persons
S12000026,Scottish Borders,local authority,2005,Male,53306,persons
S12000026,Scottish Borders,local authority,2006,Male,53675,persons
S12000026,Scottish Borders,local authority,2007,Male,54355,persons
S12000026,Scottish Borders,local authority,2008,Male,54852,persons
S12000026,Scottish Borders,local authority,2009,Male,54911,persons
S12000026,Scottish Borders,local authority,2010,Male,54941,persons
S12000026,Scottish Borders,local authority,2011,Male,55195,persons
S12000026,Scottish Borders,local authority,2012,Male,55183,persons
